"astro-ph/0510535","Jin He","Jin He","Rational Galaxy Structure and its Disturbance","""Conclusion"" Section added; 6 Figures, totally 24 pages","Electron.J.Theor.Phys.7:361-372,2010",,,"astro-ph physics.gen-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Why is there little dust in elliptical galaxies? Firstly, the universe is
rational and the rationality is the proportional density distribution in any
independent galaxy. Proportion means that the density distribution of stars is
orderly. For example, there are four giants standing in array. Their heights
are A, B, C, D, respectively, and A, B stand in the first row from left to
right, C, D in the second row from left to right. Proportion requires that A
divided by C be equal to B divided by D. Rational structures are smooth 2- (or
3-) dimensional structures, which are either circularly (spherically) symmetric
with respect to the center point, or bilaterally symmetric. Secondly, spiral
galaxy arms are linearly shaped, which are neither circularly symmetric nor
bilaterally symmetric. Therefore, arms are not rational structures. Arm
patterns exist only in spiral galaxies and they are weak compared with the main
disk structure. Therefore, the presence of arm structure is the disturbance to
the rational structure. Because arm patterns exist only in spiral galaxies and
only spiral galaxies present dust, I come to the critical answer to the above
question: any disturbance to rational structure produces cosmic dust. From now
on we call the disturbance to rational structure the cosmic impulse. Therefore,
the universe is originated not only rationally but also impulsively.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 19:56:00 GMT""},{""version"":""v2"",""created"":""Wed, 19 Oct 2005 20:01:20 GMT""},{""version"":""v3"",""created"":""Thu, 16 Feb 2006 15:59:15 GMT""},{""version"":""v4"",""created"":""Thu, 15 May 2008 20:07:43 GMT""},{""version"":""v5"",""created"":""Thu, 7 Aug 2008 04:34:37 GMT""},{""version"":""v6"",""created"":""Fri, 29 Jan 2010 15:43:04 GMT""},{""version"":""v7"",""created"":""Tue, 30 Mar 2010 02:16:33 GMT""},{""version"":""v8"",""created"":""Wed, 18 Aug 2010 16:04:52 GMT""}]","2014-10-13"
"astro-ph/0510587","Asantha R. Cooray","James Bock (JPL/Caltech), John Battle (JPL), Asantha Cooray (UC
  Irvine), Mitsunobu Kawada (Nagoya), Brian Keating (UC San Diego), Andrew
  Lange (Caltech), Dae-Hea Lee (KASI), Toshio Matsumoto (ISAS/JAXA), Shuji
  Matsuura (ISAS/JAXA), Soojong Pak (KASI), Tom Renbarger (UC San Diego), Ian
  Sullivan (Caltech), Kohji Tsumura (ISAS/JAXA), Takehiko Wada (ISAS/JAXA),
  Toyoki Watabe (Nagoya)","The Cosmic Infrared Background Experiment","11 pages, 3 figures; To appear in proceedings of UC Irvine May 2005
  workshop on ""First Light & Reionization"", eds. E. Barton & A. Cooray, New
  Astronomy Reviews, in press","New Astron.Rev.50:215-220,2006","10.1016/j.newar.2005.11.034",,"astro-ph",,"  We are developing a rocket-borne instrument (the Cosmic Infrared Background
ExpeRiment, or CIBER) to search for signatures of primordial galaxy formation
in the cosmic near-infrared extra-galactic background. CIBER consists of a
wide-field two-color camera, a low-resolution absolute spectrometer, and a
high-resolution narrow-band imaging spectrometer. The cameras will search for
spatial fluctuations in the background on angular scales from 7 arcseconds to 2
degrees over a range of angular scales poorly covered by previous experiments.
CIBER will determine if the fluctuations reported by the IRTS arise from
first-light galaxies or have a local origin. In a short rocket flight CIBER has
sensitivity to probe fluctuations 100 times fainter than IRTS/DIRBE. By jointly
observing regions of the sky studied by Spitzer and ASTRO-F, CIBER will build a
multi-color view of the near-infrared background, accurately assessing the
contribution of local (z = 1-3) galaxies to the observed background
fluctuations, allowing a deep and comprehensive survey for first-light galaxy
background fluctuations. The low-resolution spectrometer will search for a
redshifted Lyman cutoff feature between 0.8 - 2.0 microns. The high-resolution
spectrometer will trace zodiacal light using the intensity of scattered
Fraunhofer lines, providing an independent measurement of the zodiacal emission
and a new check of DIRBE zodiacal dust models. The combination will
systematically search for the infrared excess background light reported in
near-infrared DIRBE/IRTS data, compared with the small excess reported at
optical wavelengths.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:38:26 GMT""}]","2009-11-13"
"astro-ph/0510588","Steven E. Boggs","Steven E. Boggs, W. Coburn, E. Kalemci","Gamma-Ray Polarimetry of Two X-Class Solar Flares","33 pages, 12 figures, accepted for publication in ApJ","Astrophys.J.638:1129-1139,2006","10.1086/498930",,"astro-ph",,"  We have performed the first polarimetry of solar flare emission at gamma-ray
energies (0.2-1 MeV). These observations were performed with the Reuven Ramaty
High Energy Solar Spectroscopic Imager (RHESSI) for two large flares: the GOES
X4.8-class solar flare of 2002 July 23, and the X17-class flare of 2003 October
28. We have marginal polarization detections in both flares, at levels of 21%
+/- 9% and -11% +/- 5% respectively. These measurements significantly constrain
the levels and directions of solar flare gamma-ray polarization, and begin to
probe the underlying electron distributions.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:21:17 GMT""}]","2009-11-13"
"astro-ph/0510589","Sonia Duffau Mrs","Sonia Duffau (U. Chile), Robert Zinn (Yale U.), A. Katherina Vivas
  (CIDA), Giovanni Carraro (U. Chile), Rene A. Mendez (U. Chile), Rebeccah
  Winnick (Yale U.), Carme Gallart (IAC)","Spectroscopy of QUEST RR Lyrae Variables: the new Virgo Stellar Stream","Replaced with revised version accepted for publication in ApJ Letters
  13 pages 4 figures","Astrophys.J.636:L97-L100,2006","10.1086/500130",,"astro-ph",,"  Eighteen RR Lyrae variables (RRLs) that lie in the ""$12\fh 4$ clump""
identified by the QUEST survey have been observed spectroscopically to measure
their radial velocities and metal abundances. Ten blue horizontal branch (BHB)
stars identified by the Sloan Digital Sky Survey (SDSS) were added to this
sample. Six of the 9 stars in the densest region of the clump have a mean
radial velocity in the galactic rest frame ($V_{\rm gsr}$) of 99.8 and $\sigma$
= 17.3 ${\rm km s}^{-1}$, which is slightly smaller than the average error of
the measurements. The whole sample contains 8 RRLs and 5 BHB stars that have
values of $V_{\rm gsr}$ suggesting membership in this stream. For 7 of these
RRLs, the measurements of [Fe/H], which have an internal precision of 0.08 dex,
yield $<{\rm [Fe/H]}> = -1.86$ and $\sigma$ = 0.40. These values suggest that
the stream is a tidally disrupted dwarf spheroidal galaxy of low luminosity.
Photometry from the database of the SDSS indicates that this stream covers at
least 106 deg$^2$ of the sky in the constellation Virgo. The name Virgo Stellar
Stream is suggested.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:44:47 GMT""},{""version"":""v2"",""created"":""Wed, 21 Dec 2005 20:19:08 GMT""}]","2009-11-13"
"astro-ph/0510590","Ken-Ichi Nishikawa","K.-I. Nishikawa (NSSTC), P. E. Hardee (The University of Alabama), C.
  B. Hededal (Niels Bohr Institute), G. J. Fishman (NASA/MSFC)","Acceleration Mechanics in Relativistic Shocks by the Weibel Instability","17 pages, 5 figures, accepted for publication in ApJ, A full
  resolution ot the paper can be found at
  http://gammaray.nsstc.nasa.gov/~nishikawa/accmec.pdf","Astrophys.J.642:1267-1274,2006","10.1086/501426",,"astro-ph",,"  Plasma instabilities (e.g., Buneman, Weibel and other two-stream
instabilities) created in collisionless shocks may be responsible for particle
(electron, positron, and ion) acceleration. Using a 3-D relativistic
electromagnetic particle (REMP) code, we have investigated long-term particle
acceleration associated with relativistic electron-ion or electron-positron jet
fronts propagating into an unmagnetized ambient electron-ion or
electron-positron plasma. These simulations have been performed with a longer
simulation system than our previous simulations in order to investigate the
nonlinear stage of the Weibel instability and its particle acceleration
mechanism. The current channels generated by the Weibel instability are
surrounded by toroidal magnetic fields and radial electric fields. This radial
electric field is quasi stationary and accelerates particles which are then
deflected by the magnetic field.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:06:43 GMT""},{""version"":""v2"",""created"":""Wed, 11 Jan 2006 21:28:29 GMT""}]","2009-11-13"
"astro-ph/0510591","David Yong","David Yong (1), Wako Aoki (2), David L. Lambert (3) ((1) Univ. of
  North Carolina, (2) NAOJ, (3) Univ. of Texas)","Mg isotope ratios in giant stars of the globular clusters M 13 and M 71","Accepted for publication in ApJ","Astrophys.J.638:1018-1027,2006","10.1086/498974",,"astro-ph",,"  We present Mg isotope ratios in 4 red giants of the globular cluster M 13 and
1 red giant of the globular cluster M 71 based on spectra obtained with HDS on
the Subaru Telescope. We confirm earlier results by Shetrone that for M 13, the
ratio varies from (25+26)Mg/24Mg = 1 in stars with the highest Al abundance to
(25+26)Mg/24Mg = 0.2 in stars with the lowest Al abundance. However, we
separate the contributions of all three isotopes and find a spread in the ratio
24Mg:25Mg:26Mg with values ranging from 48:13:39 to 78:11:11. As in NGC 6752,
we find a positive correlation between 26Mg and Al, an anticorrelation between
24Mg and Al, and no correlation between 25Mg and Al. In M 71, our one star has
a ratio 70:13:17. For both clusters, the lowest ratios of 25Mg/24Mg and
26Mg/24Mg exceed those observed in field stars at the same metallicity, a
result also found in NGC 6752. The contribution of 25Mg to the total Mg
abundance is constant within a given cluster and between clusters with
25Mg/(24+25+26)Mg = 0.13. For M 13 and NGC 6752, the ranges of the Mg isotope
ratios are similar and both clusters show the same correlations between Al and
Mg isotopes suggesting that the same process is responsible for the abundance
variations in these clusters. While existing models fail to reproduce all the
observed abundances, we continue to favor the scenario in which two generations
of AGB stars produce the observed abundances. A first generation of metal-poor
AGB stars pollutes the entire cluster and is responsible for the large ratios
of 25Mg/24Mg and 26Mg/24Mg observed in cluster stars with compositions
identical to field stars at the same metallicity. Differing degrees of
pollution by a second generation of AGB stars of the same metallicity as the
cluster provides the star-to-star scatter in Mg isotope ratios.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:49:02 GMT""}]","2009-11-13"
"astro-ph/0510592","Fabio Gastaldello","F. Gastaldello, D. Buote, P. Humphrey, L. Zappacosta, J. Bullock, F.
  Brighenti, W. Mathews","Temperature and Dark Matter profiles of Galaxy Groups","2 pages, to appear in the proceedings for the conference ""The X-ray
  Universe 2005"", San Lorenzo del Escorial, Madrid; typo in one reference
  corrected",,,,"astro-ph",,"  The Chandra and XMM data for a sample of 19 relaxed groups/poor clusters,
covering the temperature range 1-3 keV and selected to have the best available
data, reveal a remarkable similarity in their temperature profile: cool cores
outside of which the temperatures reach a peak for radii less than 0.1 of the
virial radius and then decline. We fitted the derived mass profiles using an
NFW model, which provides a good fit to the data when accounting for the
central galaxy in the inner region. The concentration parameters and virial
masses are in the range c = 5-22 and M = 2 x 10^13 - 4 x 10^14 solar masses, in
general agreement with the concentrations found in numerical simulations.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:03:44 GMT""},{""version"":""v2"",""created"":""Fri, 28 Oct 2005 23:20:04 GMT""}]","2007-05-23"
"astro-ph/0510593","Scott D. Friedman","S. D. Friedman, G. Hebrard, T. M. Tripp, P. Chayer, K. R. Sembach","The Deuterium, Oxygen, and Nitrogen Abundance Toward LSE 44","20 pages, including 9 figures. Accepted for publication in ApJ","Astrophys.J.638:847-859,2006","10.1086/498969","ST ScI Eprint #1700","astro-ph",,"  We present measurements of the column densities of interstellar DI, OI, NI,
and H2 made with FUSE, and of HI made with IUE toward the sdO star LSE 44, at a
distance of 554+/-66 pc. This target is among the seven most distant Galactic
sight lines for which these abundance ratios have been measured. The column
densities were estimated by profile fitting and curve of growth analyses. We
find D/H = (2.24 +1.39 -1.32)E-5, D/O = (1.99 +1.30 -0.67)E-2, D/N = (2.75
+1.19 -0.89)E-1, and O/H = (1.13 +0.96 -0.71)E-3 (2 sigma). Of the most distant
Galactic sight lines for which the deuterium abundance has been measured LSE 44
is one of the few with D/H higher than the Local Bubble value, but D/O toward
all these targets is below the Local Bubble value and more uniform than the D/H
distribution. (Abstract abridged.)
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:11:47 GMT""}]","2009-11-13"
"astro-ph/0510594","Luc Arnold","L. Arnold (OHP, CNRS), J. Schneider (Obs. Meudon, CNRS)","Detectability of planetary rings around an extrasolar planet from
  reflected-light photometry","A 6-page 4-figure paper to appear in the proceedings of the IAU
  Colloquium 200 (IAUC 200) 'Direct Imaging of Exoplanets: Science and
  Techniques', October 3-7, 2005, Nice, France, C. Aime and F. Vakili, Eds.,
  Cambridge University Press (CUP)",,"10.1017/S1743921306009173",,"astro-ph",,"  The next generation of high-contrast imaging instruments will provide the
first unresolved image of an extrasolar planet. While the emitted infrared
light from the planet in thermal equilibrium should show almost no phase
effect, the reflected visible light will vary with the orbital phase angle. We
study the photometric variation of the reflected light with orbital phase of a
ringed extrasolar planet. We show that a ring around an extrasolar planet, both
obviously unresolved, can be detected by its specific photometric signature.
  Keywords: Stars: planetary systems -- Planets: rings -- Extrasolar planet
characterization
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:28:01 GMT""}]","2009-11-11"
"astro-ph/0510595","James W. Colbert","James W. Colbert, Matthew A. Malkan, R. Michael Rich, Jay A. Frogel,
  Samir Salim, and Harry Teplitz","The Bright Ages Survey. I. Imaging Data","30 pages, 5 figures, accepted by ApJ","Astrophys.J.638:603-612,2006","10.1086/499095",,"astro-ph",,"  This is the first paper in a series presenting and analyzing data for a
K-selected sample of galaxies collected in order to identify and study galaxies
at moderate to high redshift in rest-wavelength optical light. The sample
contains 842 objects over 6 separate fields covering 75.6 arcmin^2 down to
K=20-20.5. We combine the K-band with UBVRIzJH multi-band imaging, reaching
depths of R~26. Two of the fields studied also have deep HST WFPC2 imaging,
totaling more than 60 hours in the F300W, F450W, F606W, and F814W filters.
Using artificial galaxy modeling and extraction we measure 85% completeness
limits down to K=19.5-20, depending on the field examined. The derived K-band
number counts are in good agreement with previous studies. We find a density
for Extremely Red Objects(EROs; R-K>5) of 1.55+/-0.16 arcmin^{-2} for K<19.7,
dominated by the 1714+5015 field (centered on 53w002), with an ERO number
density more than 3 times that of the other sample fields. If we exclude the
counts for 1714+5015, our density is 0.95+/- 0.14 arcmin. Both ERO densities
are consistent with previous measurements due to the significant known cosmic
variance of these red sources.Keck spectroscopic redshifts were obtained for 18
of the EROs, all but one of which are emission galaxies. None of the EROs in
the 1714+5015 field for which we obtained spectroscopic redshifts are
associated with the known z=2.39 over-density, although there are three
different galaxy redshift pairs (z=0.90, z=1.03, z=1.22).
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:55:45 GMT""}]","2009-11-13"
"astro-ph/0510596","David John James","David J. James, Claudio Melo, Nuno C. Santos, Jerome Bouvier","Fundamental properties of pre-main sequence stars in young, southern
  star forming regions: metallicities","28 pages, 9 figures: Accepted (06-Oct-2005) for publication in A&A",,"10.1051/0004-6361:20053900",,"astro-ph",,"  Aims: The primary motivation for this project is to search for metal-rich
star forming regions, in which, stars of super-solar metallicity will be
created, as hopefully, will be extra-solar planets orbiting them !
  Results: We find (pre-main sequence) model-dependent isochronal ages of the
Lupus, Chamaeleon and CrA targets to be $9.1 \pm 2.1$ Myr, $4.5 \pm 1.6$ Myr
and $9.0 \pm 3.9$ Myr respectively. The majority of the stars have Li I 6707.8A
equivalent widths similar to, or above those of, their similar mass Pleiades
counterparts, confirming their youthfulness. Most stars are kinematic members,
either single or binary, of their regions. We find a mean radial velocity for
objects in the Lupus cloud to be ${\bar {RV}}=+2.6 \pm 1.8$ km s$^{-1}$, for
the Chamaeleon I & II clouds, ${\bar {RV}}=+12.8 \pm 3.6$ km s$^{-1}$ whereas
for the CrA cloud, we find ${\bar {RV}}=-1.1 \pm 0.5$ km s$^{-1}$.
  All stars are coronally and chromospherically active, exhibiting X-ray and
H$\alpha$ emission levels marginally less, approximately equal or superior to
that of their older IC 2602/2391 and/or Pleiades counterparts. All bar three of
the targets show little or no signature of accretion from a circumstellar
environment, according to their positions in a J$-$K/H$-$K$^{'}$ diagram.
  We have performed a metallicity analysis for 5 stars in Chamaeleon, 4 stars
in Lupus and 3 stars in the CrA star forming regions. These results show that
all three regions are slightly metal-poor, with marginally sub-solar
metallicities, with $<$[Fe/H]$> = -0.11 \pm 0.14$, $-0.10 \pm 0.04$ & $-0.04
\pm 0.05$ respectively.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 00:13:17 GMT""}]","2009-11-11"
"astro-ph/0510597","Pascal Bord\'e","Pascal J. Borde (1) and Wesley A. Traub (2) ((1) Harvard-Smithsonian
  Center for Astrophysics, (2) Jet Propulsion Laboratory)","High-contrast Imaging from Space: Speckle Nulling in a Low Aberration
  Regime","31 pages, 8 figures, 1 table. Accepted for publication in ApJ (should
  appear in February 2006)","Astrophys.J.638:488-498,2006","10.1086/498669",,"astro-ph",,"  High-contrast imaging from space must overcome two major noise sources to
successfully detect a terrestrial planet angularly close to its parent star:
photon noise from diffracted star light, and speckle noise from star light
scattered by instrumentally-generated wavefront perturbation. Coronagraphs
tackle only the photon noise contribution by reducing diffracted star light at
the location of a planet. Speckle noise should be addressed with
adaptative-optics systems. Following the tracks of Malbet, Yu and Shao (1995),
we develop in this paper two analytical methods for wavefront sensing and
control that aims at creating dark holes, i.e. areas of the image plane cleared
out of speckles, assuming an ideal coronagraph and small aberrations. The first
method, speckle field nulling, is a fast FFT-based algorithm that requires the
deformable-mirror influence functions to have identical shapes. The second
method, speckle energy minimization, is more general and provides the optimal
deformable mirror shape via matrix inversion. With a NxN deformable mirror, the
size of matrix to be inverted is either N^2xN^2 in the general case, or only
NxN if influence functions can be written as the tensor product of two
one-dimensional functions. Moreover, speckle energy minimization makes it
possible to trade off some of the dark hole area against an improved contrast.
For both methods, complex wavefront aberrations (amplitude and phase) are
measured using just three images taken with the science camera (no dedicated
wavefront sensing channel is used), therefore there are no non-common path
errors. We assess the theoretical performance of both methods with numerical
simulations, and find that these speckle nulling techniques should be able to
improve the contrast by several orders of magnitude.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 01:43:01 GMT""}]","2009-11-13"
"astro-ph/0510598","Takeshi Chiba","Takeshi Chiba","w and w' of Scalar Field Models of Dark Energy","7 pages, 2 figures, errors corrected","Phys.Rev.D73:063501,2006; Erratum-ibid.D80:129901,2009","10.1103/PhysRevD.73.063501 10.1103/PhysRevD.80.129901",,"astro-ph hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Important observables to reveal the nature of dark energy are the equation of
state $w$ and its time derivative in units of the Hubble time $w'$. Recently,
it is shown that the simplest scalar field models of dark energy (quintessence)
occupy rather narrow regions in the $w-w'$ plane. We extend the $w-w'$ plane to
$w<-1$ and derive bounds on $w'$ as a function of $w$ for tracker phantom dark
energy. We also derive bounds on tracker k-essence.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 03:05:36 GMT""},{""version"":""v2"",""created"":""Mon, 20 Feb 2006 01:45:30 GMT""},{""version"":""v3"",""created"":""Fri, 6 Nov 2009 02:43:50 GMT""}]","2014-10-13"
"astro-ph/0510599","Duncan Forbes","Duncan Forbes, Patricia Sanchez-Blazquez, Anna Phan, Jean Brodie, Jay
  Strader and Lee Spitler","An Imaging Study of the Globular Cluster Systems of NGC 1407 and NGC
  1400","13 pages, 20 figures, 1 table, 4 tables in the appendix (available
  from first author). Accepted for publication in MNRAS. Updated SBF distance
  value","Mon.Not.Roy.Astron.Soc.366:1230-1242,2006","10.1111/j.1365-2966.2006.09763.x",,"astro-ph",,"  We present wide-field Keck telescope imaging of the globular cluster (GC)
systems around NGC 1407 and NGC 1400 in the Eridanus galaxy cloud. This is
complemented by Hubble Space Telescope images from the Advanced Camera for
Surveys of NGC 1407 and Wide Field and Planetary Camera 2 images of NGC 1400.
We clearly detect bimodality in the GC colour distribution of NGC 1407. The
blue GC subpopulation has a mean colour of B-I = 1.61 and a relative
contribution of around 40%, whereas the red subpopulation with B-I = 2.06
contributes 60% to the overall GC system. Assuming old ages, this corresponds
to [Fe/H] = -1.45 and -0.19. Both subpopulations are intrinsically broad in
colour (indicating a range in ages and/or metallicities), with the red
subpopulation being broader than the blue. The GC colour distribution for NGC
1400 is less clear cut than for NGC 1407, however, we also find evidence for a
bimodal distribution. We find the NGC 1407 red GCs to be 20% smaller in size
than the blue ones. We find both GC systems to possess a GC surface density
distribution which is largely constant in these inner galaxy regions. We fit
isothermal-like profiles and derive GC system core radii of 9.4 kpc for NGC
1407 and 5.8 kpc for NGC 1400. For NGC 1407 we are able to separate the surface
density distribution into blue and red subpopulations, giving 17.8 and 7.6 kpc
respectively. Outside this central region, the radial profile of the GC surface
density is similar to that of the galaxy light for NGC 1407 but it is flatter
for NGC 1400. A fit to the GC luminosity function gives a distance modulus of
31.6, which is in good agreement with distances based on the Faber-Jackson
relation and the Virgo infall corrected velocity.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 05:23:54 GMT""},{""version"":""v2"",""created"":""Mon, 28 Nov 2005 01:41:08 GMT""}]","2009-11-13"
"astro-ph/0510600","Paolo Padoan","Paolo Padoan, Mika Juvela, Veli-Matti Pelkonen","High Resolution Mapping of Interstellar Clouds by Near--IR Scattering","Submitted to ApJL","Astrophys.J.636:L101-L104,2006","10.1086/500129",,"astro-ph",,"  We discuss the possibility of mapping interstellar clouds at unprecedentedly
high spatial resolution by means of near-IR imaging of their scattered light.
We calculate the scattering of the interstellar radiation field by a cloud
model obtained from the simulation of a supersonic turbulent flow. Synthetic
maps of scattered light are computed in the J, H and K bands and are found to
allow an accurate estimate of column density, in the range of visual extinction
between 1 and 20 magnitudes. We provide a formalism to convert the intensity of
scattered light at these near-IR bands into a total gas column density. We also
show that this new method of mapping interstellar clouds is within the
capability of existing near-IR facilities, which can achieve a spatial
resolution of up to ~ 0.1 arcsec. This opens new perspectives in the study of
interstellar dust and gas structure on very small scales. The validity of the
method has been recently demonstrated by the extraordinary images of the
Perseus region obtained by Foster & Goodman (2005), which motivated this
investigation.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:36:06 GMT""}]","2009-11-13"
"astro-ph/0510601","Taniguchi","Y. Taniguchi, T. Nagao, M. Ajiki, Y. Shioya, S. S. Sasaki, and T.
  Murayama","Early Stage of Galaxy Formation","4 pages with 1 table, Invited Review Talk presented at IAU The 9th
  Asian Pacific Regional Meeting",,,,"astro-ph",,"  We discuss on the early stage of galaxy formation based on recent deep
surveys for very high-redshift galaxies, mostly beyond redshift of 6. These
galaxies are observed to be strong Lyman$\alpha$ emitters, indicating bursts of
massive star formation in them. The fraction of such star-forming system
appears to increase with increasing redshift. On the other hand, the star
formation rate density derived from Lyman$\alpha$ emitters tends to decrease
with increasing redshift. It is thus suggested that the major epoch of initial
starbursts may occur around $z \sim$ 6 -- 7. In order to understand the early
stage of galaxy formation, new surveys for galaxies beyond redshift of 7 will
be important in near future.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:41:17 GMT""}]","2007-05-23"
"astro-ph/0510602","L\'aszl\'o \'A Gergely","Zolt\'an Keresztes, Bal\'azs Mik\'oczi, L\'aszl\'o \'A. Gergely","The Kepler equation for inspiralling compact binaries",,"Phys.Rev.D72:104022,2005","10.1103/PhysRevD.72.104022",,"astro-ph gr-qc",,"  Compact binaries consisting of neutron stars / black holes on eccentric orbit
undergo a perturbed Keplerian motion. The perturbations are either of
relativistic origin or are related to the spin, mass quadrupole and magnetic
dipole moments of the binary components. The post-Newtonian motion of such
systems decouples into radial and angular parts. We present here for the first
time the radial motion of such a binary encoded in a generalized Kepler
equation, with the inclusion of all above-mentioned contributions, up to linear
order in the perturbations. Together with suitably introduced parametrizations,
the radial motion is solved completely.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:38:03 GMT""}]","2016-08-16"
"astro-ph/0510603","Gaetano Lambiase","A. Feoli, D. Mele","Is there a relationship between the mass of a SMBH and the kinetic
  energy of its host elliptical galaxy?","16 pages, 3 figures, 1 Table, accepted for publication in IJMPD","Int.J.Mod.Phys.D14:1861-1872,2005","10.1142/S0218271805007528",,"astro-ph",,"  We use a restricted sample of elliptical galaxies, whose kinematical
parameters inside the semimajor axis were calculated correcting the effect of
the integration of the light along the line of sight, in order to analyze a
possible relationship between the mass of a Supermassive Black Hole (SMBH) and
the kinetic energy of random motions in the host galaxy. We find $M_{BH}
\propto (M_{G} \sigma^{2})^\alpha$ with $0.87 \leq \alpha \leq 1$ depending on
the different fitting methods and samples used. This result could be
interpreted as a new fundamental relationship or as a new way to explain the
old $M_{BH} - \sigma$ law. In fact, the relations of the velocity dispersion
both with the mass of the SMBH ($M_{BH} \propto \sigma^{4.12}$) and with the
mass of the host galaxy ($M_{G} \propto \sigma^{2.16}$) induce us to infer an
almost direct proportionality: $M_{BH} \propto M_{G} \sigma^{2}$. A similar
relationship is found for the total kinetic energy involving the rotation
velocity too.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 11:10:51 GMT""}]","2009-11-13"
"astro-ph/0510604","Andrea Melandri","A. Melandri, B. Gendre, L. A. Antonelli, A. Grazian, A. de Ugarte
  Postigo, J. Gorosabel, L. Piro, G. Kosugi, N. Kawai, M. de Pasquale, G. P.
  Garmire","Multi-wavelength analysis of the field of the dark burst GRB 031220","7 pages, 5 figures, accepted for publication on A&A","Astron.Astrophys. 451 (2006) 27-33","10.1051/0004-6361:20053641",,"astro-ph",,"  We have collected and analyzed data taken in different spectral bands (from
X-ray to optical and infrared) of the field of GRB031220 and we present results
of such multiband observations. Comparison between images taken at different
epochs in the same filters did not reveal any strong variable source in the
field of this burst. X-ray analysis shows that only two of the seven Chandra
sources have a significant flux decrease and seem to be the most likely
afterglow candidates. Both sources do not show the typical values of the R-K
colour but they appear to be redder. However, only one source has an X-ray
decay index (1.3 +/- 0.1) that is typical for observed afterglows. We assume
that this source is the best afterglow candidate and we estimate a redshift of
1.90 +/- 0.30. Photometric analysis and redshift estimation for this object
suggest that this GRB can be classified as a Dark Burst and that the
obscuration is the result of dust extinction in the circum burst medium or
inside the host galaxy.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:12:26 GMT""}]","2007-05-23"
"astro-ph/0510605","Jiri Horak","J. Horak","The autoparametric 3:2 resonance in conservative systems","An update to astro-ph/0408092, 6 pages, 4 figures, Astron. Nachr, in
  press",,"10.1002/asna.200510421",,"astro-ph",,"  In the resonance model, high-frequency quasi-periodic oscillations (QPOs) are
supposed to be a consequence of nonlinear resonance between modes of
oscillations occurring within the innermost parts of an accretion disk. Several
models with a prescribed mode--mode interaction were proposed in order to
explain the characteristic properties of the resonance in QPO sources. In this
paper, we examine nonlinear oscillations of a system having two degrees of
freedom and we show that this case could be particularly relevant for QPOs. We
present a very convenient way how to study autoparametric resonances of a fully
general system using the method of multiple scales. We concentrate to
conservative systems and discuss their behavior near the 3:2 parametric
resonance.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:27:11 GMT""}]","2009-11-11"
